year,unit,gas,latitude,longitude,draw,value
870.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.966732808388
871.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.9395872860949
872.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.8735094892031
873.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7958010687394
874.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7745060806932
875.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7410300052928
876.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.716994356298
877.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6951679725355
878.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7043543604607
879.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6582740960084
880.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6199170287996
881.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6258036471851
882.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6118134137357
883.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5554647131128
884.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.553828100248
885.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.527248800965
886.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5349258642959
887.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.4581250263298
888.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.4746834774967
889.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5005282481659
890.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.4862678135049
891.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5045940192838
892.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5288488035674
893.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5540175117253
894.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.5801085729252
895.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6008153171817
896.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6148240197804
897.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6415632799907
898.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.6786526921712
899.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7096719747298
900.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7314452225198
901.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7446074670311
902.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7662722353995
903.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.7823820854364
904.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.8092229191259
905.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.8494523686641
906.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.8957597548381
907.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.9485310259055
908.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.0002836203088
909.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.0539649696892
910.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.0897846452406
911.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.150744236727
912.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.1847432520242
913.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.209484216715
914.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.2420220888629
915.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.3171471642474
916.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.3833373563849
917.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.4450258745461
918.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5010126846794
919.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5545720011013
920.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5970427410177
921.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6585097851877
922.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6667969826866
923.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.7332736732405
924.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.782463497338
925.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8279774813657
926.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8528296696569
927.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8946011481081
928.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8980709090896
929.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.7937410079759
930.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8166191172356
931.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6696638324257
932.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6682361528573
933.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.7011175714096
934.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5828807180975
935.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5673233824656
936.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6142319780977
937.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5739130363432
938.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.6418287727436
939.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.4641732661397
940.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.2832172294452
941.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.1507365793492
942.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.1521791760887
943.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.0320061622601
944.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,655.9597301770066
945.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.0337249084422
946.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.1587800028792
947.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.2976103911327
948.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.5176020103673
949.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.625776305451
950.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.7338571481318
951.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.8741488395814
952.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,656.9540015252427
953.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.1265431145783
954.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.2909350838376
955.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.4671747910661
956.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.6305392021218
957.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.7781343773898
958.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,657.9802860039559
959.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,658.1605530267539
960.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,658.393050461958
961.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,658.5033031122307
962.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,658.7123703684505
963.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,658.8678004541765
964.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,659.0604699625989
965.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,659.2916475949447
966.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,659.4809355151127
967.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,659.691901695764
968.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,659.9397625021409
969.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.0747987037431
970.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.2946371568183
971.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.4637645115447
972.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.6249259172295
973.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.7732416840101
974.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,660.9092939356401
975.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.0354560827219
976.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.164984417834
977.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.3091879661918
978.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.5423224097052
979.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.6592626292835
980.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.7726400045013
981.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,661.9603514219775
982.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,662.1839085759625
983.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,662.3816433223732
984.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,662.5377148708718
985.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,662.7086764693283
986.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,662.8798281603039
987.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.0464006969189
988.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.2022139872814
989.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.3851532658705
990.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.5268957350143
991.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.6473723882362
992.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,663.7900170922521
993.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.0013093704013
994.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.1828390852897
995.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.3663151762396
996.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.5340387229115
997.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.7034751885342
998.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,664.872104458396
999.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.0425477477102
1000.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.2243509755998
1001.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.3846230557714
1002.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.5724334866424
1003.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.7745842581273
1004.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,665.980032848963
1005.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,666.196445105282
1006.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,666.3999737891539
1007.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,666.6141099968122
1008.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,666.8287250745034
1009.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.026105284634
1010.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.1605678108765
1011.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.3427239821388
1012.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.4831982836199
1013.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.5455933781261
1014.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,667.7369831999724
1015.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,668.0102078609066
1016.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,668.2864059955907
1017.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,668.6093569087384
1018.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,668.9445735106458
1019.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,669.3711687546228
1020.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,669.9571736698924
1021.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,670.841412326653
1022.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,673.0655103311885
1023.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.8061226233588
1024.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.5732363814054
1025.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.892437947901
1026.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.1743895586981
1027.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.4307600995776
1028.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.7247891939993
1029.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.881830226135
1030.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.0084462500897
1031.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.1360725055812
1032.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.2069457109035
1033.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3288156166867
1034.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.324137652633
1035.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.4265261208875
1036.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5500390990815
1037.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6482995927236
1038.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6973301647372
1039.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6979819099142
1040.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.8147087114535
1041.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.9382934051962
1042.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.019688136462
1043.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1398597703599
1044.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3171401642063
1045.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.418587179638
1046.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.536875522629
1047.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.6491675073337
1048.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7972223354932
1049.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.9168225978055
1050.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0637788001261
1051.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.2013899450569
1052.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.3160082813508
1053.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.4532932580319
1054.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.6049467144825
1055.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.7483245228418
1056.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.8918293809841
1057.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.9674302164668
1058.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.0972457150849
1059.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.2053374004433
1060.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3001394926878
1061.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.31720831962
1062.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.2792061447769
1063.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3358264085675
1064.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3230785590532
1065.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4042503700896
1066.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3884116603465
1067.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4558113495812
1068.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4957210347923
1069.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5093238350387
1070.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.534157469392
1071.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5436966412232
1072.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4143503879998
1073.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3239778727327
1074.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3871676980566
1075.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4487638723689
1076.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4134877883912
1077.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.2627048846468
1078.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.2680880121452
1079.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.2755498298473
1080.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.3289597875364
1081.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4524214249032
1082.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4971116245756
1083.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5870739355904
1084.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.6438601730947
1085.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.6148424407834
1086.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5486931445002
1087.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5591226675879
1088.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.4550984894951
1089.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5372089561054
1090.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.616686860348
1091.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.5639357174936
1092.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.6071978707848
1093.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.6937147679437
1094.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.7996075237363
1095.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.8214692958418
1096.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.9104967336173
1097.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.9866559505315
1098.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.0795483300583
1099.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.1979488165402
1100.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.360442083459
1101.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.504697542874
1102.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.6312377105128
1103.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.7567931447179
1104.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.8957081976487
1105.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.9955652903759
1106.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.1015189996886
1107.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.2412822048071
1108.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.3672347465414
1109.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.4877080988795
1110.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.5989823300745
1111.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.7104062024326
1112.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.8688646481448
1113.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.026797975135
1114.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.148565248416
1115.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.3925023248979
1116.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.553630263269
1117.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.8317837597248
1118.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.2775057699405
1119.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.442223469781
1120.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.4012752134618
1121.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.2561398864359
1122.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.6265885002761
1123.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0916553651755
1124.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.3397032038627
1125.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4781626738893
1126.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.6081257312279
1127.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.7406029494973
1128.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9706217902235
1129.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.0600740979216
1130.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.1589410799637
1131.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.1138104095629
1132.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.1810434954024
1133.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.2915177685542
1134.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.314913363659
1135.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.3456260799298
1136.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.4036834727428
1137.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.4964648661523
1138.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.5819055132295
1139.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.5686216160282
1140.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.6937991408511
1141.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.715516061963
1142.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.8125368808182
1143.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.9403498820832
1144.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.041292748761
1145.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.1575243428089
1146.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.243027863759
1147.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.3551639262575
1148.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.465004703424
1149.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.574934710919
1150.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.6705699977749
1151.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.8350093589554
1152.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.8722394853605
1153.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.0469203244556
1154.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.1044227278176
1155.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.1954893996046
1156.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.279094694688
1157.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.4805110295868
1158.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.6122775859246
1159.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.7305117703768
1160.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.7903911253791
1161.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.9509266418645
1162.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.2567156595192
1163.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.3689979084988
1164.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.4563769268207
1165.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.5122106987874
1166.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.5329678887954
1167.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.5749331831485
1168.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6326295544466
1169.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6398097736098
1170.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6352105791882
1171.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6658203604804
1172.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6002543985028
1173.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.5609210010559
1174.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.5307235136238
1175.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.51467378698
1176.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.4699853660147
1177.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.4009631816
1178.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.3068253360757
1179.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.2179111514697
1180.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.1222656002119
1181.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.8044076621493
1182.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.6714172072595
1183.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.4991104155572
1184.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.3473953029245
1185.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.1863697122378
1186.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.0350822359565
1187.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.7882207732541
1188.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.5423346924524
1189.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.3469845580544
1190.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.223689154185
1191.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.010542489736
1192.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.7439923023824
1193.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.5186246680184
1194.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.3283338679731
1195.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.1737376623364
1196.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.0488459980588
1197.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9071046153223
1198.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.7461372450415
1199.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.5848394156674
1200.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4053439898446
1201.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.17031118419
1202.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.9226885937338
1203.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.782566880086
1204.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.5618117422341
1205.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.3932687889362
1206.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.178428316676
1207.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.9828202502363
1208.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.8542169737019
1209.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.6474385621923
1210.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.4540757003559
1211.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.0822277621404
1212.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.8275289166656
1213.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.388940463102
1214.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.9873950902712
1215.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.125075425171
1216.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.1503966527907
1217.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1014364457424
1218.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.6984527357058
1219.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.3369247303835
1220.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.0418386585611
1221.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.8504278723467
1222.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.7893417074988
